1,3,4,3,3,3,,夏珈琲,ブラジル，インド,,,大和屋珈琲,https://shopyamatoya.com/694/,,https://shopyamatoya.com/
2,5,2,4,3,4,,だるま珈琲,インドネシア，ブラジル，コロンビア，グアテマラ,,,大和屋珈琲,https://shopyamatoya.com/686/,,https://shopyamatoya.com/
3,3,3,3,4,3,,大和屋ブレンド,ブラジル，コロンビア，インドネシア,,,大和屋珈琲,https://shopyamatoya.com/649/,,https://shopyamatoya.com/
4,4,3,4,3,5,,特上ブレンド,ブラジル，コロンビア，インドネシア,,,大和屋珈琲,https://shopyamatoya.com/597/,,https://shopyamatoya.com/
5,3,3,2,3,2,,カフェインレス,ブラジル，コロンビア，インドネシア,,,大和屋珈琲,https://shopyamatoya.com/682/,,https://shopyamatoya.com/
6,3,3,2,4,3,,よか珈琲,ブラジル，コロンビア，インドネシア,,,大和屋珈琲,https://shopyamatoya.com/660/,,https://shopyamatoya.com/
7,2,3,2,4,4,,ブルマンブレンド,ブラジル，ジャマイカ，ニューギニア,,,大和屋珈琲,https://shopyamatoya.com/658/,,https://shopyamatoya.com/
8,4,4,3,3,4,,うまか珈琲,コロンビア，インドネシア,,,大和屋珈琲,https://shopyamatoya.com/656/,,https://shopyamatoya.com/
9,2,3,2,4,5,,モカブレンド,エチオピア，ブラジル，コロンビア,,,大和屋珈琲,https://shopyamatoya.com/653/,,https://shopyamatoya.com/
10,4,2,3,3,3,,川越時の鐘ブレンド,コロンビア，インドネシア，グアテマラ，ブラジル,,,大和屋珈琲,https://shopyamatoya.com/684/,,https://shopyamatoya.com/
11,5,2,3,2,3,,フレンチ,ブラジル，コロンビア，インドネシア,,,大和屋珈琲,https://shopyamatoya.com/666/,,https://shopyamatoya.com/
12,2,3,3,4,3,,バリ・ハニー,インドネシア,,,大和屋珈琲,https://shopyamatoya.com/12635/,,https://shopyamatoya.com/
13,3,3.5,3.5,3,4,,パプアニューギニア,パプアニューギニア,,,大和屋珈琲,https://shopyamatoya.com/12629/,,https://shopyamatoya.com/
14,2,3.5,3,3,3,,マハラジャ,インド,,,大和屋珈琲,https://shopyamatoya.com/12627/,,https://shopyamatoya.com/
15,2,3,2,4,3,,カリビアンクイーン,ドミニカ,,,大和屋珈琲,https://shopyamatoya.com/12631/,,https://shopyamatoya.com/
16,1,4,2,3,3,,クリスタルマウンテン,キューバ,,,大和屋珈琲,https://shopyamatoya.com/12375/,,https://shopyamatoya.com/
17,3,3,3,4,4,,ブラジルラルフ,ブラジル,,,大和屋珈琲,https://shopyamatoya.com/12373/,,https://shopyamatoya.com/
18,2,3,2,4,5,,ブルーマウンテン No.1,ジャマイカ,,,大和屋珈琲,https://shopyamatoya.com/12368/,,https://shopyamatoya.com/
19,3,4,2,3,4,,キリマンジャロ,タンザニア,,,大和屋珈琲,https://shopyamatoya.com/625/,,https://shopyamatoya.com/
20,3,3,4,2,3,,コロンビア,コロンビア,,,大和屋珈琲,https://shopyamatoya.com/557/,,https://shopyamatoya.com/
21,5,1,5,2,3,,トラジャ,インドネシア,,,大和屋珈琲,https://shopyamatoya.com/643/,,https://shopyamatoya.com/
22,3,3,3,5,5,,エチオピア・香りのモカ,エチオピア,,,大和屋珈琲,https://shopyamatoya.com/637/,,https://shopyamatoya.com/
23,3,4,3,3,3,,エメラルドマウンテン,コロンビア,,,大和屋珈琲,https://shopyamatoya.com/633/,,https://shopyamatoya.com/
24,2,4,2,3,4,,特上マタリ,イエメン,,,大和屋珈琲,https://shopyamatoya.com/630/,,https://shopyamatoya.com/
25,3,4,3,3,4,,グアテマラ,グアテマラ,,,大和屋珈琲,https://shopyamatoya.com/628/,,https://shopyamatoya.com/
26,4,2.5,4,3,4,,マンデリン,インドネシア,,,大和屋珈琲,https://shopyamatoya.com/561/,,https://shopyamatoya.com/
27,2,2,2,3,3,,ブラジル,ブラジル,,,大和屋珈琲,https://shopyamatoya.com/465/,,https://shopyamatoya.com/
28,2,3,3,3,4,シティ,ぽんでブレンド,,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_001/,,https://ponde-coffee.com/
29,3,3,4,3,4,シティ,グアテマラ アンティグア アゾテア農園 ブルボン,グアテマラ,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_004/,,https://ponde-coffee.com/
30,2,4,3,4,5,シティ,エチオピア イルガテチェフェ ナチュラル コチャレ,エチオピア,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_007/,,https://ponde-coffee.com/
31,4,2,5,4,3,フルシティ,インドネシア マンデリン リントン・ラスナ,インドネシア,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_008/,,https://ponde-coffee.com/
32,5,1,4,5,2,フルシティ,ブラジル ハニーショコラ,ブラジル,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_009/,,https://ponde-coffee.com/
33,2,4,4,3,2,シティ,コロンビア スプレモ 　 ナリーニョ スペシャル,コロンビア,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_005/,,https://ponde-coffee.com/
34,2,4,3,3,4,シティ,パナマ SHB　ベルリナ農園,パナマ,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_006/,,https://ponde-coffee.com/
35,2,4,2,4,2,ハイ,メキシコ エル・トリウンフォ カフェインレス,メキシコ,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_010/,,https://ponde-coffee.com/
36,4,3,3,2,4,フルシティ,アイスブレンド,,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_002/,,https://ponde-coffee.com/
37,4,2,4,3,3,フルシティ,エスプレッソブレンド,,,,ぽんでCOFFEE,https://item.rakuten.co.jp/pondecoffee/coffee_003/,,https://ponde-coffee.com/
38,4,1,4,3,5,中深煎り,ゴールドスペシャル,,,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159841924,,https://www.tonya.co.jp/shop/
39,5,2,4,1,3,極深煎り,スペシャルアイス,,,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159841926,,https://www.tonya.co.jp/shop/
40,2,5,3,5,5,中煎り,プレミアムブレンド,,,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842106,,https://www.tonya.co.jp/shop/
41,4,2,4,4,4,中深煎り,ブラジルセラード パトリョシーニョ,ブラジル,ムンドノーボ・カトゥーラ,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842130,,https://www.tonya.co.jp/shop/
42,3,4,5,4,5,中深煎り,グァテマラ ブエナビスタ農園,グアテマラ,ブルボン100％,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842142,,https://www.tonya.co.jp/shop/
43,5,1,4,2,4,中深煎り,インドネシア マンデリン トバコ,インドネシア,ティピカ,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842142,,https://www.tonya.co.jp/shop/
44,3,4,3,4,4,中深煎り,東ティモール フェアトレード,東ティモール,ティピカ,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842162,,https://www.tonya.co.jp/shop/
45,1,5,3,5,5,浅煎り,エチオピア イルガチェフ ゴルボタ G1,エチオピア,在来種,,尾道浪漫珈琲,https://romancoffee.shop-pro.jp/?pid=159842168,,https://www.tonya.co.jp/shop/
46,3,4,3,4,4,,モカハラーロングベリー,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g1/,,https://www.tonya.co.jp/shop/
47,1,4,4,4,4,,ガマテラSHB,グアテマラ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g2/,,https://www.tonya.co.jp/shop/
48,2,5,4,4,4,,キリマンジャロAA,タンザニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g3/,,https://www.tonya.co.jp/shop/
49,1,2,3,5,5,,ブルーマウンテン No.1,ジャマイカ,ブルーマウンテン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g4/,,https://www.tonya.co.jp/shop/
50,1,2,1,2,4,,キューバTL,キューバ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g5/,,https://www.tonya.co.jp/shop/
51,1,3,5,4,4,,コロンビアスプレモ,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g6/,,https://www.tonya.co.jp/shop/
52,3,3,4,4,4,,ブラジルNo.2#18,ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
53,1,3,3,3,2,,ホンジュラス,ホンジュラス,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
54,2,3,4,3,3,,ペルー,ペルー,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
55,1,3,3,3,3,,メキシコ,メキシコ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
56,4,3,4.5,3,4.5,,マンデリンG1,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g7/,,https://www.tonya.co.jp/shop/
57,5,1,3,1,1,,ジャバロブスタ,インドネシア,ロブスタ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g12/,,https://www.tonya.co.jp/shop/
58,2,3,2,3,4,,バリアラビカ,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g13/,,https://www.tonya.co.jp/shop/
59,2,3,3,4,4,,パプアニューギニア,パプアニューギニア,ティピカ，カトゥアイ，ブルボン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g14/,,https://www.tonya.co.jp/shop/
60,3,2,2,3,2,,ブラジルピーベリー,ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g16/,,https://www.tonya.co.jp/shop/
61,1,3,3,3,2,,エルサルバドル,エルサルバドル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g17/,,https://www.tonya.co.jp/shop/
62,2,4,2,3,4,,ハワイコナNo.1,アメリカ,ティピカ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g19/,,https://www.tonya.co.jp/shop/
63,3,4,4,4,5,,モカマタリ,イエメン,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20/,,https://www.tonya.co.jp/shop/
64,2,4,3,3,4,,コスタリカ,コスタリカ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g21/,,https://www.tonya.co.jp/shop/
65,3,3,3,3,3,,モカジンマ,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g22/,,https://www.tonya.co.jp/shop/
66,2,4,4,4,4,,モカハラーボールドグレイン,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g23/,,https://www.tonya.co.jp/shop/
67,3,3,5,4,5,,インドネシカロシ,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g24/,,https://www.tonya.co.jp/shop/
68,1,5,5,3,4,,ケニアAA,ケニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g26/,,https://www.tonya.co.jp/shop/
69,1,3,4,3,5,,ドミニカ,ドミニカ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g27/,,https://www.tonya.co.jp/shop/
70,2,3,4,4,4,,モカレケンプティ,エチオピア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g28/,,https://www.tonya.co.jp/shop/
71,4,2,4,2,3,,インドモンスーン,インド,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g29/,,https://www.tonya.co.jp/shop/
72,3,3,5,5,5,,ガヨマウンテン,インドネシア,ティピカ，ブルボン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g30/,,https://www.tonya.co.jp/shop/
73,3,4,4,4,5,,バニーマタル,イエメン,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g31/,,https://www.tonya.co.jp/shop/
74,3,4,5,5,5,,ブラジルブルボン,ブラジル,レッドブルボン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g32/,,https://www.tonya.co.jp/shop/
75,1,1,2,3,4,,クリスタルマウンテン,キューバ,カトゥーラ，カティモール，ティピカ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g33/,,https://www.tonya.co.jp/shop/
76,2,5,4,4,5,,ハワイコナファンシー,アメリカ,ティピカ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g35/,,https://www.tonya.co.jp/shop/
77,1,2,1,2,4,,キューバAL,キューバ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g41/,,https://www.tonya.co.jp/shop/
78,1,5,4,4,5,,ガテマラアンティグラ,グラテマラ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g42/,,https://www.tonya.co.jp/shop/
79,2,3,4,4,4,,スーパーマンデリン,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g43/,,https://www.tonya.co.jp/shop/
80,3,2,2,2,3,,ジャワアラビカ,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g44/,,https://www.tonya.co.jp/shop/
81,4,1,3,1,2,,インドプランテーションA,インド,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g45/,,https://www.tonya.co.jp/shop/
82,2,4,4,4,4,,モカシダモG4,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g46/,,https://www.tonya.co.jp/shop/
83,2,4,4,4,5,,ウォッシュドシダモ,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g47/,,https://www.tonya.co.jp/shop/
84,1,2,5,5,5,,エメラルドマウンテン,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g48/,,https://www.tonya.co.jp/shop/
85,3,4,5,4,5,,シグリ,パプアニューギニア,ティピカ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g65/,,https://www.tonya.co.jp/shop/
86,3,3,4,3,3,,バリ神山,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g67/,,https://www.tonya.co.jp/shop/
87,3,5,5,4,5,,タンザニア アデラ,タンザニア,ブルボン，ケント,,珈琲問屋,https://www.tonya.co.jp/shop/g/g73/,,https://www.tonya.co.jp/shop/
88,1,4,4,4,4,,ガマテラ オーガニック生豆使用,グアテマラ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g74/,,https://www.tonya.co.jp/shop/
89,2,3,4,3,3,,ペルー オーガニック生豆使用,ペルー,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g80/,,https://www.tonya.co.jp/shop/
90,3,3,4,4,4,,ブラジル オーガニック生豆使用,ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g82/,,https://www.tonya.co.jp/shop/
91,1,3,3,3,3,,メキシコ オーガニック生豆使用,メキシコ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g84/,,https://www.tonya.co.jp/shop/
92,4,3,5,3,5,,スラウェシママサ,インドネシア,ティピカ，S-Line,,珈琲問屋,https://www.tonya.co.jp/shop/g/g89/,,https://www.tonya.co.jp/shop/
93,4,2,4,2,3,,インドネシアランテカルア,インドネシア,ティピカ，S-Line,,珈琲問屋,https://www.tonya.co.jp/shop/g/g90/,,https://www.tonya.co.jp/shop/
94,1,4,4,4,5,,パナマSHB,パナマ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g93/,,https://www.tonya.co.jp/shop/
95,1,4,4,4,5,,マタリアールマッカ,イエメン,ブルボン，在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g98/,,https://www.tonya.co.jp/shop/
96,2,5,5,5,5,,ハワイコナEXファンシー,アメリカ,ティピカ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g102/,,https://www.tonya.co.jp/shop/
97,1,5,5,5,5,,ガテマラサンドライ,グアテマラ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g105/,,https://www.tonya.co.jp/shop/
98,1,3,5,5,5,,コロンビア ナリーニョ スプレモ,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g108/,,https://www.tonya.co.jp/shop/
99,1,4,4,4,5,,エクアドルアンデスマウンテン,エクアドル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g109/,,https://www.tonya.co.jp/shop/
100,3,4,5,5,5,,ブラジルサンジョゼ,ブラジル,ムンドノーボ，カトゥアイ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g110/,,https://www.tonya.co.jp/shop/
101,2,4,5,5,4,,ブラジル陰干し,ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g111/,,https://www.tonya.co.jp/shop/
102,2,4,5,4,5,,イルガチェフェ,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g112/,,https://www.tonya.co.jp/shop/
103,1,5,5,4,5,,マサマ キリマンジャロ,タンザニア,ブルボン，ケント,,珈琲問屋,https://www.tonya.co.jp/shop/g/g114/,,https://www.tonya.co.jp/shop/
104,3,3,5,5,5,,ゴールデンマンデリン,インドネシア,ガヨ1，ガヨ2,,珈琲問屋,https://www.tonya.co.jp/shop/g/g115/,,https://www.tonya.co.jp/shop/
105,3,3,5,4,5,,ザンビア,ザンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g520/,,https://www.tonya.co.jp/shop/
106,3,4,5,3,4,,中国雲南アラビカ,中国,カティモール,,珈琲問屋,https://www.tonya.co.jp/shop/g/g524/,,https://www.tonya.co.jp/shop/
107,4,0.5,3,1,1,,ベトナムロブスタ,ベトナム,ロブスタ,,珈琲問屋,https://www.tonya.co.jp/shop/g/g530/,,https://www.tonya.co.jp/shop/
108,5,2,5,3,4,,エイジマンデリン Vintage,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g542/,,https://www.tonya.co.jp/shop/
109,4,4,4,5,5,,ブラジル イパネマ,ブラジル,ムンドノーボ，レッドアカイア,,珈琲問屋,https://www.tonya.co.jp/shop/g/g543/,,https://www.tonya.co.jp/shop/
110,4,4,5,5,5,,タンザニア エーデルワイスAA,タンザニア,ブルボン，ケント,,珈琲問屋,https://www.tonya.co.jp/shop/g/g544/,,https://www.tonya.co.jp/shop/
111,3,2,3,3,3,,ベトナムアラビカ　,ベトナム,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g546/,,https://www.tonya.co.jp/shop/
112,3,4,4,4,5,,ピコクリストバル,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g547/,,https://www.tonya.co.jp/shop/
113,3,4,5,4,5,,ニカラグア,ニカラグア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g548/,,https://www.tonya.co.jp/shop/
114,1,3,5,4,4,,コロンビア オーガニック生豆使用,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g572/,,https://www.tonya.co.jp/shop/
115,3,3.5,3.5,3.5,3.5,,カメルーン カプラミ ジャバ,カメルーン,ジャワ(ジャバ),,珈琲問屋,https://www.tonya.co.jp/shop/g/g751/,,https://www.tonya.co.jp/shop/
116,3,3.5,3.5,3.5,4.5,,エチオピア アリーチャG1　ナチュラル,エチオピア,在来種,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20039/,,https://www.tonya.co.jp/shop/
117,3,3.5,4,3,3.5,,ブラジル 百年珈樹 セルタオ農園 レッドブルボン,ブラジル,レッドブルボン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20221/,,https://www.tonya.co.jp/shop/
118,3,3,3.5,3.5,4,,ブラジル フルッタ メルカダオ ナチュラル,ブラジル,ブルボン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20266/,,https://www.tonya.co.jp/shop/
119,3,3.5,3.5,3.5,3.5,,東ティモール レテフォホ アラビカ,東ティモール,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20348/,,https://www.tonya.co.jp/shop/
120,2,2,3,3,5,,ブルマンNo.1ブレンド,ジャマイカ，他,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g49/,,https://www.tonya.co.jp/shop/
121,3,4,4,3,4,,モカブレンド,エチオピア，他,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g50/,,https://www.tonya.co.jp/shop/
122,3,2,3,3,4,,ポピュラーなブレンド,コロンビア，ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g51/,,https://www.tonya.co.jp/shop/
123,3,3,5,3,4,,コクのあるブレンド,コロンビア，グアテマラ，他,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g52/,,https://www.tonya.co.jp/shop/
124,4,3,4,2,4,,苦味のあるブレンド,コロンビア，ブラジル，他,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g53/,,https://www.tonya.co.jp/shop/
125,3,5,5,3,5,,スペシャルブレンド,コロンビア，ブラジル，他,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g54/,,https://www.tonya.co.jp/shop/
126,4,3,5,3,5,,エスプレッソマイルド,コロンビア，ブラジル，他,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g58/,,https://www.tonya.co.jp/shop/
127,1,4,3,4,2,,アメリカンブレンド,ホンジュラス，メキシコ，他,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g59/,,https://www.tonya.co.jp/shop/
128,3.5,3,4.5,4,4,,Espressivo / Strong Body & Sweet Taste,インドネシア，ブラジル，ケニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g79549/,,https://www.tonya.co.jp/shop/
129,4.5,2.5,4,3,3.5,,Forte / Strong Body & Bitter Taste,インドネシア，ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g79550/,,https://www.tonya.co.jp/shop/
130,3,4,3,4,4,,港横濱ブレンド,インドネシア，グアテマラ，イエメン,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g732/,,https://www.tonya.co.jp/shop/
131,3,2,3.5,3,3.5,,秋想ふ,ブラジル，ケニア，エチオピア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g777/,,https://www.tonya.co.jp/shop/
132,3.5,2.5,4,4,3.5,,雪灯り,コロンビア，グアテマラ，タンザニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g779/,,https://www.tonya.co.jp/shop/
133,3,3.5,3.5,3,4,,みちしるべ,パナマ，グアテマラ，ケニア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20217/,,https://www.tonya.co.jp/shop/
134,5,2,4,2,4,,アイスコーヒー,コロンビア，インドんシア，ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g55/,,https://www.tonya.co.jp/shop/
135,4,2,5,4,5,,炭焼きアイスコーヒー,コロンビア，インドネシア，ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g56/,,https://www.tonya.co.jp/shop/
136,4,2,4,2,3,,カフェインレスコーヒー マンデリン,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g702/,,https://www.tonya.co.jp/shop/
137,3,3,3,2,3,,カフェインレスコーヒー コロンビア,コロンビア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g703/,,https://www.tonya.co.jp/shop/
138,4,2,4,2,3,,カフェインレスコーヒー ブラジル,ブラジル,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g704/,,https://www.tonya.co.jp/shop/
139,3,2,3,2,3,,カフェインレスコーヒー メキシコ オーガニック生豆使用,メキシコ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20034/,,https://www.tonya.co.jp/shop/
140,3,2,3,2,3,,カフェインレスコーヒー バリ神山,インドネシア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20070/,,https://www.tonya.co.jp/shop/
141,3,3,3.5,3,3,,カフェインレスコーヒー モカシダもG4,エチオピア,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20326/,,https://www.tonya.co.jp/shop/
142,3,3,3.5,3.5,3.5,,カフェインレスコーヒー グァテマラ オーガニック生豆使用,グアテマラ,,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20423/,,https://www.tonya.co.jp/shop/
143,3,3,3,3.5,3.5,,カフェインレスコーヒー ブラジル フルッタ メルカダオ ナチュラル,ブラジル,ブルボン,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20442/,,https://www.tonya.co.jp/shop/
144,3,4,3,3.5,3,,ニカラグアSHG　ロス ヒルゲロス農園 パーチメント(殻付),ニカラグア,カツーラ主体,,珈琲問屋,https://www.tonya.co.jp/shop/g/g20008/,,https://www.tonya.co.jp/shop/